Category: ALL
Cores: 10
Subjects: 212
Training set size: 211
Testing set size: 1
Lambda coefficient: 0.0
Matrix: D
Binary matrix: no
Iterations per patient: 3000000
Folds: 212
Elapsed time for training (s): 13424.82
Total time (s): 13523.03
+---------------+-------------+------------------+-----------------+
| Avg MSE test  | SD MSE test | Avg Pearson test | SD Pearson test |
+---------------+-------------+------------------+-----------------+
|     0.0071    |     0.02    |      0.8815      |       0.19      |
+---------------+-------------+------------------+-----------------+
+--------------------------------------------------------------+---------------+-------------------+
|                              ID                              | Avg MSE train | Avg Pearson train |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6591/  |     0.0091    |       0.4536      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6632/  |     0.0012    |       0.9543      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6640/  |     0.0013    |       0.9643      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6702/  |     0.0069    |       0.574       |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6703/  |     0.0122    |       0.2288      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6716/  |     0.0008    |       0.9643      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6724/  |     0.0016    |       0.9393      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6748/  |     0.0018    |       0.9584      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6775/  |     0.0133    |       0.2016      |
| /home/hippo/Luca/ADNI_Dataset/ADNI/derivatives/sub-MCI6788/  |     0.0006    |       0.9844      |
